frame,english,gemini_swedish
Taking_time,"[Activity The facility , which was designed to destroy 350 tons of nerve agent yearly utilizing hydrolysis followed by incineration], cost 50 million rubles and [Target took][Time_length more than three years][Activity to build].","[Activity Anläggningen, som utformades för att förstöra 350 ton nervgas årligen genom hydrolys följt av förbränning], kostade 50 miljoner rubel och [Target tog][Time_length mer än tre år][Activity att bygga]."
Taking_time,It does n't [Target take][Time_length long][Activity to create the calc sheets].,Det [Target tar] inte [Time_length lång tid][Activity att skapa kalkylbladen].
Taking_time,It [Target takes][Time_length a long time][Agent for him][Activity to gain the self - confidence to work elsewhere in the community].,Det [Target tar][Time_length en lång tid][Agent för honom][Activity att få självförtroendet att arbeta någon annanstans i samhället].
Taking_time,"Shenzhen is easy to reach - the KCR commuter train runs throughout the day , [Activity the trip][Target taking]about [Time_length 40 minutes].","Shenzhen är lätt att nå - KCR pendeltåget går hela dagen, [Activity resan][Target tar] ungefär [Time_length 40 minuter]."
Taking_time,Turbo Cat ferries leave the China Hong Kong City ( CHKC ) terminal twice a day ; [Activity the journey][Target takes][Time_length two hours].,Turbo Cat-färjor avgår från China Hong Kong City ( CHKC )-terminalen två gånger om dagen; [Activity resan][Target tar][Time_length två timmar].
Taking_time,"Citibus also travels to Guangzhou from CHKC ; there are [Activity five round-trips a day], [Target taking][Time_length 3 1/2 hours].","Citibus reser också till Guangzhou från CHKC; det går [Activity fem tur och retur-resor om dagen], [Target tar][Time_length tre och en halv timmar]."
Taking_time,"To get here , follow the path from the southwest end of Discovery Bay ; [Activity the walk][Target takes][Time_length about 30 minutes].","För att komma hit, följ stigen från den sydvästra änden av Discovery Bay; [Activity promenaden][Target tar][Time_length cirka 30 minuter]."
Taking_time,[Activity The 40 - mile trip][Target takes][Time_length about an hour].,"ERROR: 503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}"
Taking_time,It did n't [Target take][Time_length long][Activity for the city to establish itself as a wild- West town with an `` anything goes '' attitude].,"Det [Target tog] inte [Time_length lång tid][Activity för staden att etablera sig som en Vilda Västern-stad med en ""allt är tillåtet""-attityd]."
Taking_time,It could [Target take][Time_length at least five days][Activity before the fire can be brought under full control].,Det skulle kunna [Target ta][Time_length åtminstone fem dagar][Activity innan branden kan fås under fullständig kontroll].
Taking_time,Authorities say [Activity the investigation into how it started]may [Target take][Time_length up to three days][Activity to finish].,Myndigheterna säger [Activity utredningen om hur det började] kan [Target ta] [Time_length upp till tre dagar] [Activity att bli klar].
Taking_time,It could [Target take][Time_length several weeks][Activity before the fire is completely extinguished].,Det skulle kunna [Target ta][Time_length flera veckor][Activity innan branden är helt släckt].
Taking_time,There is neither mystery nor paradox in the fact that as [Activity educational expenditures ( in real terms ) have increased sharply][Target in][Time_length the past quarter-of-a-century]-- we now spend more per pupil than any other country in the world -- educational performance has declined .,Det finns varken mysterium eller paradox i att allteftersom [Activity utbildningsutgifterna ( i reala termer ) har ökat kraftigt][Target i][Time_length det senaste kvartsseklet] – vi nu spenderar mer per elev än något annat land i världen – har utbildningsresultaten försämrats.
Taking_time,[Target In][Time_length that time]more than 1.2 million jobs have been created and the official jobless rate has been pushed below 17 % from 21 % .,"[Target I][Time_length den tiden]över 1,2 miljoner jobb har skapats och den officiella arbetslöshetssiffran har pressats under 17 % från 21 % ."
Taking_time,"[Target In][Time_length the short while since Goodwill helped him find his job], [Activity Robert has learned to thoroughly clean a motel room in about 40 minutes].","[Target Under][Time_length den korta tid sedan Goodwill hjälpte honom att hitta sitt jobb], [Activity Robert har lärt sig att städa ett motellrum noggrant på cirka 40 minuter]."
Taking_time,The [Attribute [Targe]t rapid][Activity changes in Eastern Europe][Time towards the end of 1989]began to culminate in independent calls for foreign troop withdrawals from the countries concerned .,De [Attribute [Targe]t snabba][Activity förändringarna i Östeuropa][Time mot slutet av 1989] började kulminera i självständiga krav på utländska trupptillbakadraganden från de berörda länderna.
Taking_time,"Second , the political response to a [Attribute [Targe]t rapid][Activity deterioration in the economy]implies a greater probability of a coup d'état or a battening down of the hatches by the government .","För det andra, det politiska svaret på en [Attribute [Targe]t snabb][Activity försämring av ekonomin] innebär en större sannolikhet för en statskupp eller att regeringen stramar åt tyglarna."
Taking_time,The [Degree very][Attribute [Targe]t rapid][Activity expansion of the education system]has left support systems running to catch up .,Den [Degree mycket][Attribute [Targe]t snabba][Activity utbyggnaden av utbildningssystemet] har gjort att stödsystemen har fått springa ikapp.
Taking_time,"Taking the game in 1986 , Lea-Anna 's first handicap was 36 , but [Activity her progression]has been [Degree extremely][Attribute [Targe]t rapid]and she is currently playing off 15 .","Började spela 1986, Lea-Annas första handicap var 36, men [Activity hennes utveckling] har varit [Degree oerhört][Attribute [Targe]t snabb] och hon spelar nu på 15."
Taking_time,"If in Japan the railway symbolized [Agent the country 's][Attribute [Targe]t rapid][Activity response to Western power and influence], Chinese resistance to the West was characterized by an often violent antipathy to railways .","Om i Japan järnvägen symboliserade [Agent landets][Attribute [Targe]t snabba][Activity svar på västerländsk makt och inflytande], kännetecknades kinesiskt motstånd mot väst av en ofta våldsam motvilja mot järnvägar."
Taking_time,"The staccato of the oboe is very telling , and [Degree fairly][Attribute [Targe]t rapid][Activity reiteration]is within its powers .","Staccatot av oboen är mycket talande, och [Degree ganska][Attribute [Target] snabb][Activity upprepning] ligger inom dess förmåga."
Taking_time,"More importantly , few coins of the house of Theodosius have been recorded , indicating a [Degree fairly][Attribute [Targe]t rapid][Activity end to the occupation].","Viktigare är dock, få mynt från Theodosius ätt har registrerats, vilket tyder på ett [Degree ganska][Attribute [Targe]t snabbt][Activity slut på bosättningen]."
Taking_time,"The German and Italian support restored the strength of the rebels and was eventually decisive , while Soviet intervention led to a [Attribute [Targe]t rapid][Activity expansion of the previously weak Spanish Communist Party].","Det tyska och italienska stödet återställde rebellernas styrka och blev till slut avgörande, medan sovjetisk intervention ledde till en [Attribute [Targe]t snabb][Activity expansion av det tidigare svaga spanska kommunistpartiet]."
Taking_time,A shortage of jobs for young researchers is partly responsible -- but another important factor is the [Degree too][Attribute [Targe]t rapid][Activity expansion of the universities],En brist på jobb för unga forskare är delvis ansvarig -- men en annan viktig faktor är den [Degree alltför][Attribute [Targe]t snabba][Activity utbyggnad av universiteten]
Taking_time,[Activity Westward extension]was [Attribute [Targe]t rapid]until the formation of the main group of laterals round the House Hills ( 2-4 on Fig. 8.22 ) .,[Activity Västlig utbredning]var [Attribute [Targe]t snabb]tills bildningen av huvudgruppen av sidogrenar runt House Hills ( 2-4 på Fig. 8.22 ) .
Taking_time,These findings indicate that nociceptive neurones control mechanisms of defence against acute injury but are not required for [Attribute [Targe]t rapid][Activity repair of injured mucosa].,Dessa fynd indikerar att nociceptiva neuroner kontrollerar försvarsmekanismer mot akut skada men inte är nödvändiga för [Attribute [Targe]t snabb][Activity reparation av skadad slemhinna].
Taking_time,"ets- 1 , ets- 2 and ese- 1 / esx . Smad 7 was of particular interest as it belongs to the inhibitory Smads , which can counteract TGF?-induced gene activation [ 23 ] . [Activity The response of the smad 7 gene to TGF?]is [Degree unusually][Attribute [Targe]t rapid][ 24 ] which is believed to stem from the peculiar nature of the Smad 7 promoter that contains a "" perfect "" Smad binding site [ 25 ] . Another inhibitory Smad protein is Smad 6 .","ets- 1 , ets- 2 och ese- 1 / esx . Smad 7 var av särskilt intresse då den tillhör de hämmande Smad-proteinerna , som kan motverka TGF?-inducerad genaktivering [ 23 ] . [Activity Svaret från smad 7-genen på TGF?]är [Degree ovanligt][Attribute [Targe]t snabbt][ 24 ] vilket tros härröra från Smad 7-promotorns speciella natur som innehåller en "" perfekt "" Smad-bindningsplats [ 25 ] . Ett annat hämmande Smad-protein är Smad 6 ."
