frame,english,gold standard,chatgpt_translation
Relative_time,"Over the [Target past][Focal_occasion 12 years], at least 40 journalists have died there .","Under de [Target senaste][Focal_occasion 12 år], har minst 40 journalister omkommit där.","Under de [Target senaste 12 åren][Focal_occasion 12 år], har minst 40 journalister omkommit där."
Relative_time,"New construction in the [Target past][Focal_occasion 10 years]has changed the city 's skyline ; with new , glittering hotels and highrise apartment blocks , the city is beginning to look a little more like Hong Kong .","Nybyggnation under [Target senaste][Focal_occasion 10 åren] har förändrat stadens silhuett; med nya, blänkande hotell och höghuslägenheter börjar staden se lite mer ut som Hongkong.","Nybyggnation i [Target förfluten tid][Focal_occasion 10 år] har förändrat stadens silhuett; med nya, blänkande hotell och höghuslägenheter börjar staden se lite mer ut som Hongkong."
Relative_time,"The Iraqi government has agreed to let U.S. Rep . Tony Hall visit the country [Target next][Focal_occasion week]to assess a humanitarian crisis that has festered since the Gulf War of 1990 , Hall 's office said Monday .","Den irakiska regeringen har gått med på att låta den amerikanska kongressledamoten Tony Hall besöka landet [Target nästa][Focal_occasion vecka] för att bedöma en humanitär kris som har förvärrats sedan Gulfkriget 1990, sade Halls kontor på måndag.","The Iraqi government has agreed to let U.S. Rep . Tony Hall visit the country [Target nästa][Focal_occasion vecka]för att bedöma en humanitär kris som har förvärrats sedan Gulfkriget 1990, Halls kontor sade måndag."
Relative_time,"One expert , whose job is so politically sensitive that he spoke on condition that he would n't be named or quoted , said the expected influx of East European refugees over the [Target next][Focal_occasion few years]will greatly increase the chances of computer-maintenance workers , for example , doubling as foreign spies .","En expert , vars jobb är så politiskt känsligt att han talade under förutsättning att han inte skulle namnges eller citeras , sade att den förväntade tillströmningen av östeuropeiska flyktingar under [Target nästkommande][Focal_occasion få år] kommer att kraftigt öka chanserna för datorunderhållsarbetare, till exempel, att dubbla som utländska spioner .","En expert , vars jobb är så politiskt känsligt att han talade under förutsättning att han inte skulle namnges eller citeras , sade att den förväntade tillströmningen av östeuropeiska flyktingar under [Target nästa][Focal_occasion få år] kommer att kraftigt öka chanserna för datorunderhållsarbetare, till exempel, att dubbla som utländska spioner ."
Relative_time,"The [Target next][Focal_occasion morning]his households and neighbors started talking to the tribe saying it was the national guards , they added that they heard some of them speaking English , meaning that the Americans are the ones who took Abu Dhari ( Sheik Nasr al-Fahdawi ) .","Under [Target nästa][Focal_occasion morgon]började hans hushåll och grannar prata med stammen och sa att det var nationalgardisterna, de tillade att de hörde några av dem tala engelska, vilket betydde att det var amerikanerna som tog Abu Dhari (Sheik Nasr al-Fahdawi).","The [Target nästa][Focal_occasion morgon]hans hushåll och grannar började prata med stammen och sa att det var nationalgardisterna, de tillade att de hörde några av dem tala engelska, vilket betydde att det var amerikanerna som tog Abu Dhari (Sheik Nasr al-Fahdawi)."
Relative_time,Exactly because it 's not [Target next][Focal_occasion day]they have the start the trial which is X number of months and just prolongs the situation that much more .,Precis därför att det inte är [Target nästa][Focal_occasion dag]som de har starten av försöket som är X antal månader och bara förlänger situationen ännu mer.,Precis därför att det inte är [Target nästa][Focal_occasion dag]de har starten av försöket som är X antal månader och bara förlänger situationen ännu mer.
Relative_time,""" Well , what is the [Target next][Focal_occasion step]? """,""" Tja , vad är[Target nästa][Focal_occasion steg]? """,""" Tja , vad är nästa steg [Target nästa][Focal_occasion steg]? """
Relative_time,"With temperatures in the high 30 degree Celsius range and winds around 50 km/h ( 31 Mph ) , fire fighters are bracing for the worst in the Blue Mountains over the [Target next][Landmark_occasion few days].","Med temperaturer i det höga 30-graders Celsius-intervallet och vindar runt 50 km/h (31 mph), förbereder sig brandmännen på det värsta i Blue Mountains under de [Target närmaste][Landmark_occasion få dagarna].","Med temperaturer i det höga 30-graders Celsius-intervallet och vindar runt 50 km/h (31 mph), förbereder sig brandmännen på det värsta i Blue Mountains under de [Target närmaste][Landmark_occasion få dagarna]."
Relative_time,""" The [Target next][Focal_occasion step]is the note received by Garcia at the dinner .",[Target Nästa][Focal_occasion steg]är lappen som Garcia fick vid middagen .,The [Target nästa][Focal_occasion steg]är noten som Garcia fick vid middagen .
Relative_time,"In the [Target latest][Landmark_occasion quarter], [Focal_occasion Aetna had a $ 23 million loss on its auto / homeowners line], compared with earnings of $ 33 million last year .","I det [Target senaste][Landmark_occasion kvartalet], [Focal_occasion hade Aetna en förlust på 23 miljoner dollar på sin bil- / hemförsäkringslinje], jämfört med vinster på 33 miljoner dollar förra året.","I det [Target senaste][Landmark_occasion kvartalet], [Focal_occasion Aetna hade en förlust på 23 miljoner dollar på sin bil- / hemförsäkringslinje], jämfört med vinster på 33 miljoner dollar förra året."
Relative_time,"Additionally , I am sending traditional background materials on the Museum and the two [Target latest][Focal_participant issues of our Previews Magazine]detailing upcoming events , exhibitions , and educational programs .","Dessutom skickar jag traditionellt bakgrundsmaterial om museet och de två [Target senaste][Focal_participant numren av vår Förhandsvisningsmagasin] som beskriver kommande evenemang, utställningar och utbildningsprogram.","Additionally , I am sending traditional background materials on the Museum and the two [Target senaste][Focal_participant utgåvor av vår Previews-tidskrift]detailing upcoming events , exhibitions , and educational programs ."
Relative_time,The [Target latest][Focal_participant approach]is perhaps the best of the post-mob era : the comprehensive resort .,Den [Target senaste][Focal_participant metoden] är kanske den bästa från efter-maffiatiden : det heltäckande resort konceptet .,Den [Target senaste][Focal_participant metod] är kanske den bästa från efter-rörmödravårdstiden : den omfattande orten .
Relative_time,"There 's nothing they like better than having a good chat about the [Target latest][Focal_participant bit of gossip]: who is doing what , where , and why .","Det finns inget de tycker bättre om än att ta en bra pratstund om det [Target senaste][Focal_participant lilla skvallret]: vem som gör vad, var och varför.","Det finns inget de tycker bättre om än att ta en bra pratstund om den [Target senaste][Focal_participant lilla skvaller]: vem som gör vad, var och varför."
Relative_time,Then we went out for a [Target late][Focal_occasion swim].,Sen gick vi ut för en [Target sen][Focal_occasion simtur].,Then we went out for a [Target sen][Focal_occasion simtur].
Relative_time,"But [Landmark_occasion he]was as cunning as he was cruel , and at the first whisper of [Target coming][Focal_occasion trouble]he had secretly conveyed his treasures aboard a ship which was manned by devoted adherents .","Men [Landmark_occasion han]var lika listig som han var grym, och vid den första viskningen av [Target ankommande][Focal_occasion bekymmer] hade han i hemlighet fört sina skatter ombord på ett skepp som bemannades av hängivna anhängare.","Men [Landmark_occasion han]var lika listig som han var grym, och vid den första viskningen av [Target ankomst][Focal_occasion bekymmer] hade han i hemlighet fört sina skatter ombord på ett skepp som bemannades av hängivna anhängare."
Relative_time,"[Focal_occasion Day][Target succeeded][Landmark_occasion day], and my friend took no step forward .","[Focal_occasion Dag][Target efter][Landmark_occasion dag] gick, och min vän tog inget steg framåt .","[Focal_occasion Dag][Target lyckades][Landmark_occasion dag], och min vän tog inget steg framåt ."
Taking_time,"In serious cases results can be produced more quickly , but in the case of organic pollutions [Activity the analysis itself][Target takes][Time_length five days].","I allvarliga fall kan resultat tas fram snabbare, men vid organiska föroreningar [Target tar][Activity själva analysen][Time_length fem dagar].","I allvarliga fall kan resultat tas fram snabbare, men vid organiska föroreningar [Activity själva analysen][Target tar][Time_length fem dagar]."
Taking_time,[Activity The whole action]must [Target take][Time_length no more than five seconds].,[Activity Hela aktiviteten] måste [Time_length inte [Target ta] mer än fem sekunder].,[Activity Hela aktiviteten] måste [Target ta][Time_length inte mer än fem sekunder].
Taking_time,That 's usually [Time_length how long]it [Target takes][Activity for the temblors to pass].,Det är vanligtvis [Time_length hur lång tid]det [Target tar][Activity för skakningarna att passera].,Det tar vanligtvis [Time_length hur lång tid]det [Target tar][Activity för skakningarna att passera].
Taking_time,It 's hard to accept that [Activity it]'s over and only [Target took][Time_length 15 seconds].,Det är svårt att acceptera att [Activity det] är över och bara [Target tog][Time_length 15 sekunder].,Det är svårt att acceptera att [Activity det] är över och bara [Target tog][Time_length 15 sekunder].
